ticker,queryCount,resultsCount,adjusted,results,status,request_id,count
AAA,426,426,True,"{'v': 903, 'vw': 24.8202, 'o': 24.82, 'c': 24.83, 'h': 24.83, 'l': 24.82, 't': 1651032000000, 'n': 15}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 246, 'vw': 24.8504, 'o': 24.8562, 'c': 24.845, 'h': 24.8562, 'l': 24.845, 't': 1651118400000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 18, 'vw': 24.8843, 'o': 24.825, 'c': 24.825, 'h': 24.825, 'l': 24.825, 't': 1651204800000, 'n': 6}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 22, 'vw': 24.9377, 'o': 24.76, 'c': 24.76, 'h': 24.76, 'l': 24.76, 't': 1651464000000, 'n': 10}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 610, 'vw': 24.7159, 'o': 24.7, 'c': 24.7, 'h': 24.73, 'l': 24.7, 't': 1651550400000, 'n': 10}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 1107, 'vw': 24.708, 'o': 24.7209, 'c': 24.73, 'h': 24.73, 'l': 24.7, 't': 1651636800000, 'n': 15}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 23, 'vw': 24.7418, 'o': 24.73, 'c': 24.73, 'h': 24.73, 'l': 24.73, 't': 1651723200000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 4, 'vw': 24.6975, 'o': 24.71, 'c': 24.71, 'h': 24.71, 'l': 24.71, 't': 1651809600000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 236, 'vw': 24.6847, 'o': 24.68, 'c': 24.68, 'h': 24.68, 'l': 24.68, 't': 1652068800000, 'n': 5}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 100, 'vw': 24.67, 'o': 24.67, 'c': 24.685, 'h': 24.685, 'l': 24.67, 't': 1652155200000, 'n': 1}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 51, 'vw': 24.6833, 'o': 24.675, 'c': 24.675, 'h': 24.675, 'l': 24.675, 't': 1652241600000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 100, 'vw': 24.63, 'o': 24.63, 'c': 24.64, 'h': 24.64, 'l': 24.63, 't': 1652328000000, 'n': 1}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 730, 'vw': 24.6089, 'o': 24.6, 'c': 24.64, 'h': 24.64, 'l': 24.6, 't': 1652414400000, 'n': 9}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 19171, 'vw': 24.5893, 'o': 24.62, 'c': 24.55, 'h': 24.62, 'l': 24.55, 't': 1652673600000, 'n': 31}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 3, 'vw': 24.55, 'o': 24.555, 'c': 24.555, 'h': 24.555, 'l': 24.555, 't': 1652760000000, 'n': 1}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 492, 'vw': 24.4634, 'o': 24.46, 'c': 24.45, 'h': 24.46, 'l': 24.45, 't': 1652846400000, 'n': 10}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 11637, 'vw': 24.44, 'o': 24.44, 'c': 24.48, 'h': 24.48, 'l': 24.44, 't': 1652932800000, 'n': 20}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 3301, 'vw': 24.4364, 'o': 24.44, 'c': 24.48, 'h': 24.48, 'l': 24.43, 't': 1653019200000, 'n': 34}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 608, 'vw': 24.474, 'o': 24.46, 'c': 24.51, 'h': 24.51, 'l': 24.46, 't': 1653278400000, 'n': 9}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 12, 'vw': 24.4367, 'o': 24.455, 'c': 24.455, 'h': 24.455, 'l': 24.455, 't': 1653364800000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 200, 'vw': 24.4799, 'o': 24.48, 'c': 24.455, 'h': 24.48, 'l': 24.455, 't': 1653451200000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 0, 'o': 24.455, 'c': 24.455, 'h': 24.455, 'l': 24.455, 't': 1653537600000}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 22, 'vw': 24.4984, 'o': 24.465, 'c': 24.465, 'h': 24.465, 'l': 24.465, 't': 1653624000000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 3, 'vw': 24.48, 'o': 24.465, 'c': 24.465, 'h': 24.465, 'l': 24.465, 't': 1653969600000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 51, 'vw': 24.4498, 'o': 24.425, 'c': 24.425, 'h': 24.425, 'l': 24.425, 't': 1654056000000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 25, 'vw': 24.4594, 'o': 24.405, 'c': 24.405, 'h': 24.405, 'l': 24.405, 't': 1654142400000, 'n': 5}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 21, 'vw': 24.4267, 'o': 24.435, 'c': 24.435, 'h': 24.435, 'l': 24.435, 't': 1654228800000, 'n': 5}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 227, 'vw': 24.4481, 'o': 24.42, 'c': 24.47, 'h': 24.47, 'l': 24.42, 't': 1654488000000, 'n': 6}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 400, 'vw': 24.4376, 'o': 24.4301, 'c': 24.46, 'h': 24.46, 'l': 24.4301, 't': 1654574400000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 241, 'vw': 24.5215, 'o': 24.53, 'c': 24.53, 'h': 24.53, 'l': 24.53, 't': 1654660800000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 11, 'vw': 24.4801, 'o': 24.51, 'c': 24.51, 'h': 24.51, 'l': 24.51, 't': 1654747200000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 0, 'o': 24.51, 'c': 24.51, 'h': 24.51, 'l': 24.51, 't': 1654833600000}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 28, 'vw': 24.552, 'o': 24.52, 'c': 24.52, 'h': 24.52, 'l': 24.52, 't': 1655092800000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 74, 'vw': 24.5001, 'o': 24.52, 'c': 24.52, 'h': 24.52, 'l': 24.52, 't': 1655179200000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 113, 'vw': 24.4338, 'o': 24.43, 'c': 24.45, 'h': 24.45, 'l': 24.43, 't': 1655265600000, 'n': 5}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 0, 'o': 24.46, 'c': 24.46, 'h': 24.46, 'l': 24.46, 't': 1655352000000}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 200, 'vw': 24.4401, 'o': 24.45, 'c': 24.45, 'h': 24.45, 'l': 24.4301, 't': 1655438400000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 9, 'vw': 24.44, 'o': 24.44, 'c': 24.44, 'h': 24.44, 'l': 24.44, 't': 1655784000000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 636, 'vw': 24.39, 'o': 24.415, 'c': 24.415, 'h': 24.415, 'l': 24.28, 't': 1655870400000, 'n': 10}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 365, 'vw': 24.382, 'o': 24.395, 'c': 24.39, 'h': 24.395, 'l': 24.39, 't': 1655956800000, 'n': 11}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 6, 'vw': 24.3717, 'o': 24.365, 'c': 24.365, 'h': 24.365, 'l': 24.365, 't': 1656043200000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 540, 'vw': 24.3732, 'o': 24.38, 'c': 24.365, 'h': 24.38, 'l': 24.365, 't': 1656302400000, 'n': 21}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 9101, 'vw': 24.3908, 'o': 24.39, 'c': 24.385, 'h': 24.39, 'l': 24.36, 't': 1656388800000, 'n': 23}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 617, 'vw': 24.3932, 'o': 24.38, 'c': 24.38, 'h': 24.4, 'l': 24.38, 't': 1656475200000, 'n': 13}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 549, 'vw': 24.2757, 'o': 24.33, 'c': 24.3, 'h': 24.33, 'l': 24.19, 't': 1656561600000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 104, 'vw': 24.2903, 'o': 24.29, 'c': 24.3, 'h': 24.3, 'l': 24.29, 't': 1656648000000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 5, 'vw': 24.32, 'o': 24.335, 'c': 24.335, 'h': 24.335, 'l': 24.335, 't': 1656993600000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 606, 'vw': 24.2294, 'o': 24.21, 'c': 24.2, 'h': 24.255, 'l': 24.2, 't': 1657080000000, 'n': 8}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 117, 'vw': 24.2438, 'o': 24.24, 'c': 24.255, 'h': 24.255, 'l': 24.24, 't': 1657166400000, 'n': 5}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 115, 'vw': 24.2602, 'o': 24.275, 'c': 24.275, 'h': 24.275, 'l': 24.275, 't': 1657252800000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 0, 'o': 24.295, 'c': 24.295, 'h': 24.295, 'l': 24.295, 't': 1657512000000}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 24, 'vw': 24.256, 'o': 24.2949, 'c': 24.2949, 'h': 24.2949, 'l': 24.2949, 't': 1657598400000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 0, 'o': 24.295, 'c': 24.295, 'h': 24.295, 'l': 24.295, 't': 1657684800000}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 5, 'vw': 24.28, 'o': 24.265, 'c': 24.265, 'h': 24.265, 'l': 24.265, 't': 1657771200000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 0, 'o': 24.265, 'c': 24.265, 'h': 24.265, 'l': 24.265, 't': 1657857600000}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 0, 'o': 24.285, 'c': 24.285, 'h': 24.285, 'l': 24.285, 't': 1658116800000}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 59602, 'vw': 24.2699, 'o': 24.27, 'c': 24.27, 'h': 24.27, 'l': 24.25, 't': 1658203200000, 'n': 22}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 15003, 'vw': 24.2546, 'o': 24.26, 'c': 24.25, 'h': 24.26, 'l': 24.25, 't': 1658289600000, 'n': 105}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 14501, 'vw': 24.26, 'o': 24.26, 'c': 24.245, 'h': 24.26, 'l': 24.245, 't': 1658376000000, 'n': 146}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 2, 'vw': 24.2, 'o': 24.22, 'c': 24.22, 'h': 24.22, 'l': 24.22, 't': 1658462400000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 11296, 'vw': 24.2493, 'o': 24.3, 'c': 24.26, 'h': 24.3, 'l': 24.24, 't': 1658721600000, 'n': 49}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 2, 'vw': 24.2528, 'o': 24.26, 'c': 24.26, 'h': 24.26, 'l': 24.26, 't': 1658808000000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 101, 'vw': 24.2405, 'o': 24.24, 'c': 24.24, 'h': 24.24, 'l': 24.24, 't': 1658894400000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 150, 'vw': 24.3169, 'o': 24.32, 'c': 24.29, 'h': 24.32, 'l': 24.29, 't': 1658980800000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 20, 'vw': 24.327, 'o': 24.3, 'c': 24.3, 'h': 24.3, 'l': 24.3, 't': 1659067200000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 1, 'vw': 24.22, 'o': 24.25, 'c': 24.25, 'h': 24.25, 'l': 24.25, 't': 1659326400000, 'n': 1}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 121, 'vw': 24.29, 'o': 24.26, 'c': 24.26, 'h': 24.29, 'l': 24.26, 't': 1659412800000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 1, 'vw': 24.3, 'o': 24.27, 'c': 24.27, 'h': 24.27, 'l': 24.27, 't': 1659499200000, 'n': 1}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 24, 'vw': 24.2852, 'o': 24.27, 'c': 24.27, 'h': 24.27, 'l': 24.27, 't': 1659585600000, 'n': 5}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 206, 'vw': 24.2763, 'o': 24.28, 'c': 24.28, 'h': 24.28, 'l': 24.28, 't': 1659672000000, 'n': 8}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 102, 'vw': 24.3525, 'o': 24.345, 'c': 24.345, 'h': 24.345, 'l': 24.345, 't': 1659931200000, 'n': 5}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 0, 'o': 24.33, 'c': 24.33, 'h': 24.33, 'l': 24.33, 't': 1660017600000}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 1, 'vw': 24.31, 'o': 24.33, 'c': 24.33, 'h': 24.33, 'l': 24.33, 't': 1660104000000, 'n': 1}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 852, 'vw': 24.3363, 'o': 24.3113, 'c': 24.335, 'h': 24.3584, 'l': 24.3113, 't': 1660190400000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 12, 'vw': 24.3758, 'o': 24.36, 'c': 24.36, 'h': 24.36, 'l': 24.36, 't': 1660276800000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 7, 'vw': 24.3586, 'o': 24.36, 'c': 24.36, 'h': 24.36, 'l': 24.36, 't': 1660536000000, 'n': 6}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 165, 'vw': 24.361, 'o': 24.3601, 'c': 24.39, 'h': 24.39, 'l': 24.3601, 't': 1660622400000, 'n': 5}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 3, 'vw': 24.3995, 'o': 24.39, 'c': 24.39, 'h': 24.39, 'l': 24.39, 't': 1660708800000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 2, 'vw': 24.4102, 'o': 24.41, 'c': 24.41, 'h': 24.41, 'l': 24.41, 't': 1660795200000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 6, 'vw': 24.43, 'o': 24.41, 'c': 24.41, 'h': 24.41, 'l': 24.41, 't': 1660881600000, 'n': 1}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 826, 'vw': 24.4412, 'o': 24.45, 'c': 24.42, 'h': 24.45, 'l': 24.42, 't': 1661140800000, 'n': 13}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 445, 'vw': 24.4599, 'o': 24.4599, 'c': 24.43, 'h': 24.46, 'l': 24.43, 't': 1661227200000, 'n': 5}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 0, 'o': 24.43, 'c': 24.43, 'h': 24.43, 'l': 24.43, 't': 1661313600000}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 21, 'vw': 24.4599, 'o': 24.43, 'c': 24.43, 'h': 24.43, 'l': 24.43, 't': 1661400000000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 206, 'vw': 24.4098, 'o': 24.41, 'c': 24.43, 'h': 24.43, 'l': 24.41, 't': 1661486400000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 331, 'vw': 24.4182, 'o': 24.415, 'c': 24.43, 'h': 24.43, 'l': 24.415, 't': 1661745600000, 'n': 5}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 1, 'vw': 24.45, 'o': 24.43, 'c': 24.43, 'h': 24.43, 'l': 24.43, 't': 1661832000000, 'n': 1}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 1, 'vw': 24.4349, 'o': 24.41, 'c': 24.41, 'h': 24.41, 'l': 24.41, 't': 1661918400000, 'n': 1}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 110, 'vw': 24.3592, 'o': 24.36, 'c': 24.34, 'h': 24.36, 'l': 24.34, 't': 1662004800000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 465, 'vw': 24.4084, 'o': 24.41, 'c': 24.365, 'h': 24.41, 'l': 24.365, 't': 1662091200000, 'n': 12}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 55, 'vw': 24.3218, 'o': 24.32, 'c': 24.32, 'h': 24.32, 'l': 24.32, 't': 1662436800000, 'n': 11}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 15, 'vw': 24.318, 'o': 24.32, 'c': 24.32, 'h': 24.32, 'l': 24.32, 't': 1662523200000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 2, 'vw': 24.33, 'o': 24.33, 'c': 24.33, 'h': 24.33, 'l': 24.33, 't': 1662609600000, 'n': 1}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 3, 'vw': 24.3367, 'o': 24.33, 'c': 24.33, 'h': 24.33, 'l': 24.33, 't': 1662696000000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 84, 'vw': 24.29, 'o': 24.31, 'c': 24.31, 'h': 24.31, 'l': 24.31, 't': 1662955200000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 34, 'vw': 24.36, 'o': 24.33, 'c': 24.33, 'h': 24.33, 'l': 24.33, 't': 1663041600000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 41, 'vw': 24.2843, 'o': 24.31, 'c': 24.31, 'h': 24.31, 'l': 24.31, 't': 1663128000000, 'n': 6}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 0, 'o': 24.31, 'c': 24.31, 'h': 24.31, 'l': 24.31, 't': 1663214400000}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 111, 'vw': 24.2902, 'o': 24.28, 'c': 24.28, 'h': 24.28, 'l': 24.28, 't': 1663300800000, 'n': 4}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 2, 'vw': 24.28, 'o': 24.28, 'c': 24.28, 'h': 24.28, 'l': 24.28, 't': 1663560000000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 107, 'vw': 24.2598, 'o': 24.26, 'c': 24.26, 'h': 24.26, 'l': 24.26, 't': 1663646400000, 'n': 6}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 22, 'vw': 24.2627, 'o': 24.26, 'c': 24.26, 'h': 24.26, 'l': 24.26, 't': 1663732800000, 'n': 2}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 45, 'vw': 24.27, 'o': 24.27, 'c': 24.27, 'h': 24.27, 'l': 24.27, 't': 1663819200000, 'n': 1}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 340, 'vw': 24.2766, 'o': 24.2743, 'c': 24.26, 'h': 24.2743, 'l': 24.26, 't': 1663905600000, 'n': 5}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 0, 'o': 24.25, 'c': 24.25, 'h': 24.25, 'l': 24.25, 't': 1664164800000}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 2, 'vw': 24.2891, 'o': 24.26, 'c': 24.26, 'h': 24.26, 'l': 24.26, 't': 1664251200000, 'n': 1}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
AAA,426,426,True,"{'v': 95, 'vw': 24.2119, 'o': 24.22, 'c': 24.22, 'h': 24.22, 'l': 24.22, 't': 1664337600000, 'n': 3}",OK,24fb97bf3f49d4a7771872aa194ec8a9,426
